endToEndDelay:vector NetworkWithShapingAndPolicing.H2.app[1] (#0 - Exp3RoundRobinWithPolicingAndShaping-0-20210404-00:58:48-71596),
243.295433356389,9.70258873999999945
244.194183356389,26.44133873999999897
245.167933356389,13.21508873999999872
245.970433356389,13.65758873999999775
247.842933356389,15.33008874000000071
251.552933356389,18.680088739999995
253.291683356389,29.37883873999999892
254.227933356389,16.51508873999999587
255.164183356389,30.33133873999999952
255.966683356389,30.17383874000000062
256.902933356389,18.27008873999999843
258.641683356389,30.04883874000000062
259.577933356389,19.34508874000000125
263.057933356389,20.66508874000000152
264.662933356389,21.35008873999999671
265.465433356389,21.67258873999999472
267.337933356389,23.18508873999999757
268.140433356389,23.74758873999999757
269.210433356389,24.29758873999999472
270.012933356389,24.30008873999999952
271.082933356389,23.33008874000000065
271.885433356389,23.732588739999997
275.097933356389,25.50508873999999782
275.900433356389,26.18758873999999525
276.702933356389,26.83008874000000065
278.575433356389,28.0225887399999961
279.377933356389,28.02508874000000095
280.447933356389,28.57508873999999807
281.250433356389,28.9775887400000015
282.320433356389,29.08758874000000095
284.192933356389,29.6400887399999958
286.565433356389,31.21258874000000095
287.635433356389,32.00258873999999295
289.240433356389,31.88758873999999805
290.310433356389,31.87758874000000007
291.112933356389,31.88008873999999782
292.450433356389,31.33758874000000095
293.98307007675,3.630225460360999342
295.85557007675,5.222725460360999585
298.53057007675,7.497725460360999935
299.33307007675,8.18022546036099736
301.20557007675,9.7727254603609985
302.00807007675,10.4552254603609995
304.480433356389,32.28758873999998957
305.45057007675,13.53772546036099903
307.155433356389,31.12258873999999755
308.12557007675,15.81272546036099762
309.99807007675,17.4052254603609952
311.87057007675,18.99772546036099633
312.67307007675,19.68022546036100088
313.74307007675,20.59022546036099746
316.242933356389,33.41008873999999187
317.045433356389,33.01258873999999805
318.02557007675,24.39272546036099945
319.720433356389,31.92758873999999725
322.03807007675,27.80522546036100082
322.84057007675,28.48772546036099827
324.71307007675,30.0402254603610003
325.51557007675,30.32272546036099912
326.31807007675,30.6852254603609963
328.21907007675,32.1462254603609948
330.09157007675,33.65872546036099765
330.957933356389,24.24508873999999982
333.56907007675,35.1762254603609959
335.266433356389,27.95358874000000062
336.24407007675,35.85122546036099307
337.04657007675,35.9737254603609954
337.941433356389,29.82858874000000062
339.813933356389,31.14108874000000062
340.811419491375,36.7785748749859918
342.12957007675,29.5767254603609969
342.93207007675,30.1392254603609969
344.00207007675,30.8892254603609969
345.60707007675,32.01422546036098982
346.40957007675,32.57672546036098982
347.47957007675,33.32672546036098982
351.75207007675,35.91922546036099092
352.55457007675,35.36172546036100052
353.35707007675,34.84422546036100232
354.42707007675,34.83422546036099717
355.49707007675,35.42422546036100052
357.10207007675,34.02922546036099032
358.17207007675,32.69922546036099205
358.97457007675,33.22172546036100002
359.840683356389,16.5278387399999999
363.52458169675,32.45173708036099915
364.59457007675,33.00172546036100117
366.19957007675,33.48672546036100062
367.26957007675,32.83672546036099495
368.07207007675,32.5592254603609915
368.87457007675,32.56172546036098925
369.94457007675,32.51172546036099205
371.575683356389,20.82283874000000158
375.856183356389,23.06333873999999882
376.658683356389,23.4658387399999952
378.531183356389,24.41833873999999572
379.333683356389,24.9008387399999974
380.136183356389,25.58333873999999487
381.206183356389,26.45333873999999945
382.008683356389,26.69583873999999915
385.756183356389,28.16333874000000027
386.558683356389,28.56583873999999657
388.256183356389,5.66333874000000035
389.233683356389,29.92083874000000052
390.036183356389,29.64333873999999712
391.106183356389,30.4733387399999954
391.908683356389,30.71583873999999515
392.803683356389,9.5708387399999992
394.583683356389,31.2308387399999957
396.781183356389,13.1883387399999989
397.751183356389,32.27833873999999515
399.456183356389,20.22333873999999543
400.258683356389,16.26583873999999946
401.496183356389,31.34333874
402.398683356389,18.08583873999999976
403.201183356389,18.76833873999999718
404.973683356389,27.3408387399999952
405.876183356389,19.88333873999999916
408.252683356389,1.459838739999999903
410.158683356389,20.9658387399999952
412.031183356389,20.03833874000000027
413.032683356389,5.67983873999999919
413.835183356389,6.36233874000000019
414.706183356389,20.95333873999999945
415.707683356389,7.954838739999999535
417.580183356389,9.54733874000000067
421.315683356389,12.88283874000000035
423.188183356389,14.47533873999999791
423.990683356389,15.15783873999999891
424.793183356389,15.8403387399999999
425.696183356389,26.06333873999999882
426.665683356389,17.43283874000000103
428.371183356389,28.05833873999999627
429.340683356389,19.70783873999999962
433.136683356389,22.74383874000000096
433.939183356389,23.02633873999999983
436.881683356389,24.16883873999999807
437.684183356389,24.61133874000000065
438.486683356389,24.37383873999999647
440.359183356389,24.76633873999999472
441.161683356389,25.16883873999999807
442.231683356389,25.71883873999999525
443.034183356389,26.12133873999999867
444.909183356389,27.55633874000000095
445.711683356389,27.11883874000000095
446.781683356389,28.02883873999999757
448.386683356389,29.3138387400000012
449.456683356389,29.4638387399999998
450.259183356389,29.86633873999999607
451.329183356389,30.3763387400000012
452.131683356389,30.77883873999999755
453.736683356389,30.66383873999999552
454.806683356389,30.93383873999999867
456.644183356389,32.37133873999999867
458.249183356389,33.25633873999998957
459.319183356389,32.72633874000000262
460.121683356389,32.72883874000000037
461.191683356389,32.31883873999998957
461.994183356389,32.20133873999999695
463.866683356389,32.87383873999999642
464.669183356389,32.87633873999999415
465.471683356389,32.3588387399999958
466.274183356389,32.36133873999999355
468.646683356389,32.85383874000000037
469.449183356389,33.21633873999999755
471.321683356389,32.6088387399999958
472.391683356389,32.5988387399999907
473.194183356389,32.3213387400000015
473.996683356389,32.32383873999999925
475.066683356389,32.51383873999999695
476.688933356389,9.77608873999999867
477.741683356389,31.66883873999999805
480.154933356389,12.88208874000000032
482.027433356389,14.47458873999999788
482.829933356389,15.1570887399999989
483.899944976389,16.0671003599999977
484.702433356389,16.74958874000000001
485.772433356389,17.65958873999999658
487.377433356389,18.30458873999999976
488.202683356389,33.96983874000000002
489.249933356389,18.81708873999999543
490.052433356389,18.69958873999999575
492.194933356389,19.64208873999999831
492.997433356389,19.76458874000000058
494.602433356389,20.44958873999999575
495.672433356389,13.07958873999999833
496.474933356389,13.64208873999999833
497.277433356389,14.20458873999999831
498.347433356389,14.95458873999999831
499.952433356389,16.07958873999999831
501.022433356389,16.74958874000000001
501.824933356389,17.39208873999999831
503.731933356389,19.17908873999999735
505.489683356389,29.85683874000000045
506.292183356389,30.53933873999999795
507.209433356389,20.21658873999999877
508.164683356389,31.93183873999999625
509.884433356389,17.97158874000000131
510.686933356389,15.97408873999999902
511.642183356389,32.88933873999999937
512.444683356389,32.89183873999999707
513.361933356389,14.76908874000000075
515.234933356389,15.2020887400000006
516.304933356389,15.19208873999999902
517.374933356389,15.4620887399999986
518.979933356389,15.62708873999999775
520.049933356389,15.4570887399999996
520.852433356389,15.33958873999999988
522.189933356389,15.35708873999999818
524.579433356389,8.38658874000000051
525.381933356389,8.1490887399999998
527.254433356389,9.74158873999999739
528.056933356389,10.42408873999999837
529.126933356389,13.21408873999999751
530.731933356389,14.4590887399999985
531.801933356389,15.36908873999999862
539.256933356389,15.9840887400000006
540.059433356389,16.26658873999999593
541.931933356389,17.17908873999999735
543.001933356389,17.7290887400000016
543.804433356389,18.13158873999999788
544.606933356389,18.01408873999999818
547.282433356389,19.60958873999999945
548.084933356389,20.29208873999999688
549.957433356389,21.48458873999999945
550.759933356389,21.88708873999999572
551.829933356389,22.39708874000000087
552.632433356389,21.87958873999999543
554.237433356389,22.6845887399999952
555.307433356389,23.19458874000000027
556.109933356389,23.35708873999999457
556.912433356389,23.59958874000000145
558.785433356389,25.15258873999999867
559.855433356389,26.0225887399999961
560.657933356389,26.6650887400000015
563.065433356389,27.63258873999999552
564.135433356389,27.90258873999999867
564.937933356389,27.62508873999999525
565.740433356389,27.50758873999999552
566.810433356389,27.3775887400000001
568.415433356389,28.1825887399999998
570.555933356389,29.24308873999999732
571.625933356389,29.1130887399999948
574.833683356389,12.84083873999999876
575.636183356389,13.52333873999999976
576.706183356389,14.43333873999999988
578.578683356389,16.02583873999999746
579.381183356389,16.70833873999999488
580.183683356389,17.39083873999999945
582.323683356389,18.13083874000000145
583.928683356389,18.41583873999999803
586.604183356389,20.37133873999999871
587.406683356389,21.01383873999999702
588.476683356389,21.84383873999999527
590.081683356389,22.16883873999999812
591.151683356389,22.6788387399999961
593.291683356389,23.77883873999999757
596.234183356389,25.12133873999999867
598.109183356389,26.5963387400000001
599.179183356389,27.10633873999999807
601.051683356389,28.49883873999999642
602.121683356389,29.12883873999999892
602.924183356389,29.53133873999999525
604.261694976389,30.1888503599999963
607.467108710574,12.6742640941849984
608.269608710574,13.35676409418499937
610.142108710574,14.94926409418500051
611.212108710574,15.85926409418500066
613.084608710574,16.77176409418499496
613.887108710574,17.1742640941849984
614.689608710574,17.57676409418499468
615.492108710574,16.53926409418500038
616.562108710574,17.36926409418499865
619.244183356389,32.6513387399999998
620.063608710574,19.63076409418499675
621.919683356389,33.04683873999999817
623.524683356389,33.69183873999999425
624.594683356389,33.72183873999999532
625.397183356389,33.72433873999999307
626.199683356389,33.56683873999999425
627.018608710574,21.78576409418499785
628.088608710574,22.575764094184997
631.291108710574,23.77826409418499752
632.093608710574,24.14076409418499467
635.646183356389,2.93333873999999993
636.641108710574,24.0082640941850015
637.443608710574,23.73076409418499807
639.316108710574,23.84326409418499525
640.118608710574,23.8457640941850001
642.794108710574,25.60126409418499792
644.473683356389,10.4408387400000002
647.074108710574,24.0812640941849948
647.916183356389,13.52333873999999976
648.946608710574,23.87376409418499877
650.551608710574,22.95876409418499965
651.621608710574,23.14876409418499737
652.424108710574,23.63126409418499907
654.834108710574,24.68126409418499625
655.636608710574,24.2837640941849954
658.616683356389,20.023838739999995
659.954183356389,21.12133873999999871
660.756683356389,21.76383873999999702
661.826683356389,22.31383874000000121
663.431683356389,22.55883873999999868
664.501683356389,23.10883873999999585
667.066358710574,7.353514094184999875
667.868858710574,8.0360140941849991
670.646683356389,26.29383873999999807
671.881358710574,13.16851409418499935
672.786683356389,27.91383873999999552
673.753858710574,13.24101409418499736
675.461683356389,28.70883873999999725
677.601683356389,28.96883873999999525
678.533858710574,17.58101409418500077
680.276683356389,28.44383873999999662
682.278858710574,23.32601409418499815
683.221683356389,28.1888387400000012
684.024183356389,28.19133873999999892
685.896683356389,28.8638387399999983
686.699183356389,28.86633873999999607
690.571858710574,26.25901409418499802
691.374358710574,26.90151409418499627
692.444358710574,27.7715140941850008
693.246858710574,28.41401409418499907
694.049358710574,28.8165140941849954
695.119358710574,29.08651409418499852
696.724358710574,29.77151409418500077
697.526858710574,30.17401409418499717
698.596858710574,30.44401409418500025
699.399358710574,30.5665140941849954
701.528683356389,1.215838739999999688
702.598683356389,2.125838739999999828
704.703683356389,4.07083873999999922
705.506183356389,4.75333874000000021
707.378683356389,6.345838739999999565
708.181183356389,7.02833873999999878
709.029858710574,32.4770140941849944
710.053683356389,8.62083873999999991
710.902358710574,33.50951409418499327
714.833683356389,12.84083873999999876
716.522358710574,34.1295140941849978
717.508683356389,15.11583873999999732
718.311183356389,15.79833873999999831
719.197358710574,32.324514094184991
720.183683356389,17.39083873999999945
722.056183356389,18.98333874000000058
722.858683356389,19.66583873999999803
724.196183356389,20.80333874000000087
726.604183356389,23.01133873999999925
727.464858710574,33.43201409418499267
728.476683356389,24.60383874000000037
730.081683356389,25.60883873999999585
731.151683356389,26.1588387400000001
732.012358710574,32.3795140941849978
733.024183356389,26.83133873999999952
733.826683356389,27.47383873999999782
735.966683356389,28.0538387399999961
738.376683356389,29.50383873999999892
740.249183356389,30.33633873999999495
741.316108710574,5.60326409418499868
743.153608710574,8.52076409418499734
745.026108710574,8.993264094184997465
745.828608710574,9.7157640941849976
746.631108710574,11.87826409418499902
747.701108710574,12.82826409418499831
750.108608710574,14.87576409418499772
751.178608710574,15.82576409418500056
753.818608710574,18.26576409418499472
754.696683356389,33.82383873999999925
755.691108710574,15.25826409418499801
756.493608710574,15.90076409418499983
758.366108710574,15.73326409418499945
759.168608710574,16.13576409418499927
760.046683356389,32.49383874000000095
761.662183356389,33.82933873999999705
763.448608710574,17.05576409418500097
765.674683356389,34.12183874000000107
766.659108710574,19.86626409418499853
767.461608710574,20.26876409418499483
769.334108710574,20.82126409418499682
770.136608710574,21.22376409418500025
771.206608710574,21.73376409418499822
772.009108710574,22.13626409418500165
773.881608710574,22.68876409418499651
774.951608710574,23.19876409418500165
778.143683356389,4.07083873999999922
779.748683356389,5.435838739999999425
780.818683356389,6.345838739999999565
781.621183356389,7.02833873999999878
782.691183356389,7.938338739999998925
783.493683356389,8.62083873999999991
785.366183356389,10.2533387400000002
786.168683356389,14.25583873999999788
789.076183356389,13.64333874000000072
789.878683356389,14.36583873999999732
791.751183356389,15.9983387399999976
792.821183356389,16.94833873999999688
793.623683356389,17.63083874000000146
794.693683356389,18.54083873999999803
795.496183356389,19.22333873999999543
797.114108710574,26.88126409418499907
798.171183356389,21.57833873999999945
801.916683356389,25.00383873999999897
802.719183356389,25.72633873999999552
804.591683356389,31.0788387399999947
805.394183356389,27.2413387399999961
806.196683356389,26.96383873999999982
807.266683356389,26.99383874000000095
808.069183356389,27.23633874000000065
809.69779437,9.54494975361100013
813.40779437,12.85494975361099883
815.01279437,13.97994975361099883
816.08279437,14.009949753611
816.88529437,14.25244975361099968
817.68779437,14.65494975361099956
818.75779437,15.20494975361100025
819.56029437,15.447449753611
821.43279437,16.55994975361100068
825.18029437,19.10744975361100008
826.25029437,19.49744975361100066
827.85529437,20.30244975361100038
828.92529437,20.85244975361099753
830.811419491375,21.49857487498599785
831.60029437,21.88744975361100121
832.67029437,21.95744975361100151
834.27529437,23.2824497536109972
836.95279437,25.3999497536109969
838.55779437,26.20494975361099662
839.62779437,26.7149497536109947
840.43029437,27.11744975361099807
841.50029437,27.66744975361099525
842.30279437,27.66994975361100002
844.17529437,27.66244975361099975
844.97780599,28.14496137361099657
845.78029437,28.74744975361100062
846.58279437,28.4699497536109972
848.99279437,29.67994975361099805
849.79529437,29.68244975361099577
851.66779437,27.79494975361100002
852.47029437,27.67744975361100032
853.54029437,27.66744975361099525
854.34279437,27.2699497536110015
855.14529437,26.35244975361099752
857.01779437,26.3449497536109972
857.82029437,26.347449753610995
858.62279437,26.34994975361099975
860.46029437,27.50744975361099865
861.53029437,28.05744975361099577
863.40279437,28.92994975361099805
864.20529437,29.01244975361100115
865.00779437,27.93494975361100065
866.07779437,27.92494975361099552
866.88029437,27.92744975361100032
867.68279437,27.6499497536109969
869.55529437,27.80244975361100032
870.35779437,27.80494975361099805
872.46279437,27.6299497536110009
873.26529437,27.79244975361099525
874.87029437,28.8374497536109969
875.94029437,28.18744975361099835
876.74279437,27.78994975361099752
877.54529437,27.7124497536109969
878.61529437,27.7824497536109972
880.227193131897,27.3943485155079997
881.29029437,27.8174497536110009
882.09279437,27.65994975361099495
883.93029437,28.69744975361099637
885.00029437,27.92744975361100032
885.80279437,28.16994975361100002
889.01279437,28.05994975361100065
889.883933356389,3.291088740000000165
891.756433356389,4.883588740000000405
892.75779437,28.28494975361099495
893.56029437,28.32744975361099892
895.768933356389,8.29608873999999826
897.53779437,28.98494975361099777
898.443933356389,10.57108874000000038
900.74779437,28.87494975361099832
902.62029437,28.74744975361100062
903.42279437,28.58994975361099462
904.22529437,28.27244975361099925
905.096433356389,15.78358873999999896
907.43779437,28.88494975361099637
908.24029437,28.88744975361100115
910.11279437,29.03994975361099752
912.319433356389,18.20658874000000075
913.32279437,30.40994975361099495
914.92779437,30.37494975361099832
915.796933356389,19.68408873999999988
920.227193131897,2.994348515507999392
921.554566866788,4.121722250398999405
924.091933356389,23.01908874000000072
925.032066866788,7.079222250398998975
925.834566866788,7.76172225039899995
927.707066866788,9.35422225039899753
928.509566866788,10.03672225039899853
929.441933356389,25.2490887399999976
931.417066866788,12.6642222503989998
932.384433356389,25.95158873999999815
934.092066866788,14.93922225039899835
935.964566866788,16.53172225039899951
936.767066866788,17.21422225039899696
938.529433356389,27.05658873999999502
939.442066866788,19.4892222503989955
940.401933356389,27.04908873999999472
941.314566866788,18.2817222503989995
943.457066866788,19.18422225039899578
945.597066866788,19.4442222503990009
946.399566866788,19.72672225039899977
947.202066866788,20.12922225039899608
948.272066866788,20.27922225039899468
949.074566866788,20.00172225039899835
949.877066866788,20.24422225039899806
951.749566866788,20.6767222503989955
952.552066866788,21.07922225039899891
955.227566866788,21.8747222503989959
956.832566866788,22.51972225039899902
957.635066866788,22.76222225039899875
958.705066866788,23.63222225039899617
959.507566866788,24.27472225039900157
961.34307007675,1.230225460360999883
963.18057007675,2.947725460361000127
964.055066866788,24.4222222503989953
966.65807007675,5.9052254603609988
968.335566866788,27.1027222503989974
969.33307007675,8.18022546036099736
970.13557007675,8.862725460360998355
971.20557007675,9.7727254603609985
972.00807007675,10.4552254603609995
974.488066866788,26.4152222503989974
976.25307007675,14.22022546036100005
978.39307007675,16.04022546036100035
979.305566866788,27.63272225039899852
980.26557007675,17.63272546036100146
982.13807007675,19.22522546036099546
982.94057007675,19.90772546036100003
983.853066866788,26.98022225039899515
986.260566866788,27.26772225039899657
987.22307007675,23.71022546036099487
990.265566866788,14.55272225039900031
991.23557007675,26.96272546036099972
992.138066866788,16.14522225039900145
993.91057007675,28.157725460361
994.71307007675,28.64022546036099462
995.615566866788,19.10272225039899745
998.21907007675,31.70622546036099707
999.895566866788,22.66272225039899971
1001.96407007675,32.49122546036099367
1002.76657007675,32.77372546036099255
1004.63907007675,33.5662254603609965
1005.44157007675,33.68872546036099877
1006.318066866788,24.44522225039899852
1007.31407007675,34.88122546036099425
1008.11657007675,35.28372546036099765
1009.67907007675,35.52622546036099025
1010.598066866788,24.56522225039899597
1011.668066866788,24.2352222503989977
1014.104066866788,24.75122225039899597
1015.709066866788,24.47622225039899737
1016.779066866788,24.46622225039899937
1017.581566866788,24.42872225039899792
1018.384066866788,24.91122225039899962
1019.454066866788,25.54122225039899507
1021.326566866788,24.89372225039900132
1023.44807007675,3.175225460361000165
1025.635066866788,25.72222225039899962
1026.65807007675,5.9052254603609988
1028.53057007675,7.497725460360999935
1029.33307007675,8.18022546036099736
1030.13557007675,8.862725460360998355
1031.20557007675,9.7727254603609985
1032.27557007675,10.68272546036099864
1034.64807007675,12.85522546036099808
1037.405566866788,26.29272225039899515
1038.208066866788,25.8952222503990014
1039.46307007675,16.95022546036099691
1040.53307007675,17.86022546036100058
1042.40557007675,19.45272546036099462
1043.20807007675,20.13522546036099916
1044.093066866788,24.7002222503990011
1046.41057007675,22.1377254603609969
1049.08557007675,22.85272546036100033
1049.970566866788,13.97772225039899747
1050.95807007675,23.76522546036099462
1052.83057007675,24.43772546036100112
1053.63307007675,24.56022546036099632
1059.721338389152,2.528493772762999462
1060.530357815195,3.217513198805999495
1061.65057007675,28.93772546036100112
1062.663838389152,5.030993772762998955
1064.32557007675,24.61272546036099827
1065.338838389152,7.30599377276299929
1066.141338389152,7.98849377276300029
1067.00057007675,26.72772546036100032
1068.013838389152,9.58099377276299788
1069.67807007675,27.88522546036099912
1071.723838389152,12.89099377276300011
1072.62057007675,24.78772546036099545
1074.398838389152,15.1659937727629987
1075.29557007675,24.94272546036099657
1076.271338389152,16.75849377276299628
1077.16807007675,23.45522546036099945
1077.97057007675,23.33772546036099972
1083.494338389152,19.86149377276299781
1084.296838389152,19.98399377276300003
1086.169350009152,20.53650539276299713
1086.971838389152,20.77899377276299468
1087.774338389152,20.94149377276299608
1088.844338389152,21.21149377276299921
1090.449338389152,21.97649377276299976
1091.519338389152,22.56649377276299608
1092.589338389152,23.43649377276300062
1094.999338389152,25.60649377276299522
1095.801838389152,25.8889937727630012
1097.674338389152,26.5214937727630015
1098.744338389152,27.07149377276299862
1099.546838389152,27.47399377276299492
1100.349338389152,27.59649377276299717
1101.419338389152,27.46649377276299462
1103.291838389152,27.85899377276300002
1104.094338389152,27.74149377276300032
1104.896838389152,27.3439937727629995
1106.769838389152,28.2569937727629962
1107.839838389152,28.24699377276299815
1108.642338389152,28.00949377276300097
1110.247338389152,28.93449377276299815
1111.317338389152,28.80449377276299562
1112.387338389152,28.39449377276299902
1113.189838389152,27.07699377276299647
1113.992338389152,27.35949377276299532
1115.062338389152,27.18949377276300077
1116.667338389152,26.7944937727629976
1118.807838389152,27.85499377276299515
1119.610338389152,27.857493772763
1121.482838389152,27.04999377276299542
1122.285338389152,26.25249377276299602
1123.355338389152,25.16249377276299972
1124.157838389152,25.4849937727629977
1126.030338389152,25.31749377276300087
1126.832838389152,25.0399937727629974
1127.635338389152,24.8024937727630003
1130.310838389152,26.51799377276299895
1131.380838389152,26.94799377276299865
1133.253338389152,25.8604937727630001
1135.660838389152,24.50799377276300095
1136.463338389152,25.03049377276299472
1137.265838389152,25.23299377276299525
1139.138338389152,23.78549377276299725
1139.940838389152,24.42799377276299552
1142.081338389152,26.3684937727629957
1142.883838389152,26.8509937727629974
1144.488838389152,27.25599377276299852
1147.153683356389,12.84083873999999876
1149.026183356389,14.43333873999999988
1149.828683356389,15.11583873999999732
1150.631183356389,15.79833873999999831
1151.701183356389,15.8683387399999986
1153.439838389152,25.0069937727629962
1154.376183356389,16.14333873999999718
1155.312338389152,25.3194937727629962
1157.051183356389,18.05833873999999632
1160.530357815195,20.29751319880600127
1161.599183356389,20.80633874000000097
1163.588683356389,5.435838739999999425
1164.391183356389,6.118338740000000415
1165.344183356389,22.43133874000000096
1166.146683356389,22.71383873999999983
1167.066183356389,8.39333874000000076
1168.019183356389,23.58633873999999495
1172.301683356389,26.02883873999999757
1173.104183356389,26.43133874000000095
1174.788683356389,15.11583873999999732
1175.779183356389,26.98633874000000065
1176.581683356389,27.38883873999999695
1177.463683356389,17.39083873999999945
1178.454183356389,27.86133874000000062
1180.059183356389,28.58633873999999495
1184.074183356389,30.60133873999999552
1184.876683356389,30.04383873999999805
1185.756683356389,21.48383873999999587
1188.966683356389,22.57383873999999925
1189.769183356389,22.69633874000000151
1190.571683356389,23.09883873999999782
1191.641683356389,23.64883873999999495
1193.514183356389,24.28133873999999525
1195.656683356389,26.18383873999999867
1196.459183356389,26.826338739999997
1197.529183356389,27.49633873999999867
1199.134183356389,28.30133873999999832
1199.936683356389,28.70383873999999472
1201.006683356389,29.25383873999999892
1201.809183356389,29.65633873999999525
1202.879183356389,29.36633873999999607
1204.484183356389,29.53133873999999525
1205.554183356389,30.24133873999999607
1207.427194976389,31.394350359999997
1208.229683356389,31.39683873999999962
1209.834683356389,31.24183873999999852
