endToEndDelay:vector NetworkWithShapingAndPolicing.H2.app[0] (#0 - Exp2DropTailWithPolicingAndShaping-0-20210404-00:58:16-71548),
184.81254383675,4.371619622447999707
185.28704383675,4.80611962244799959
185.76154383675,5.24061962244799948
186.23604383675,5.67511962244799936
186.71054383675,6.10961962244799926
187.18504383675,6.54411962244799914
187.65954383675,6.978619622447999015
187.76304383675,7.06211962244799981
188.13404383675,7.413119622447998905
188.60854383675,7.847619622447998785
189.08304383675,8.282119622448000455
193.50954383675,12.11086710665900053
193.98404383675,12.5453671066590004
194.08754383675,12.62886710665899766
194.45854383675,12.97986710665900031
194.93304383675,13.41436710665900016
195.42529383675,13.86661710665899955
195.88204383675,14.28336710665899996
196.35654383675,14.71786710665899982
196.83104383675,15.15236710665899971
196.93454383675,15.23586710665900053
197.30554383675,15.58686710665899962
197.78004383675,16.0213671066589995
198.25454383675,16.45586710665899937
198.72904383675,16.89036710665899926
199.20354383675,17.32486710665899913
199.30704383675,17.40836710665899996
199.67804383675,17.75936710665899902
200.15254383675,18.1938671066589989
200.66454383675,18.66586710665900022
201.13904383675,19.1003671066590001
201.61354383675,19.53486710665900001
202.35554383675,20.0968671066589976
202.45904383675,20.16036710665899527
203.732907116389,20.98251308938299781
207.85204383675,23.74650802763099467
207.95554383675,23.81000802763099945
210.41129383675,25.02615647786500107
211.08004383675,25.30069675996099922
212.25354383675,25.89417659744499632
212.43029383675,25.89092659744499502
212.83154383675,26.17217659744499502
218.570657116389,26.63483287635499852
224.382407116389,30.89522693983199975
231.713657116389,34.49023912712499377
232.380157116389,5.241351865739000335
232.799657116389,5.640851865739000075
236.789157116389,9.05912416089399736
237.367157116389,9.57712416089399805
237.738157116389,9.9281241608940007
238.212657116389,10.36262416089400059
244.675657116389,15.92193332725300075
244.779157116389,16.00543332725300152
245.150157116389,16.35643332725300063
245.624657116389,16.7909333272530005
246.099157116389,17.22543332725300043
246.202657116389,17.30893332725300121
247.048157116389,18.09443332725300018
247.151657116389,18.17793332725300096
247.522657116389,18.52893332725300003
247.997157116389,18.96343332725299995
248.471657116389,19.39793332725299981
248.946157116389,19.83243332725299971
249.420657116389,20.2669333272529996
249.524157116389,20.35043332725300041
249.895157116389,20.70143332725299946
250.401393251375,21.16766946223899727
250.844157116389,21.57043332725299926
251.318657116389,22.00493332725299913
251.793157116389,22.43943332725299902
252.267657116389,22.87393332725299891
252.742157116389,23.30843332725299877
253.380657116389,23.59668432262299822
255.868657116389,24.6260744745190009
259.449657116389,26.98585914110400087
260.088157116389,27.23242192422699745
260.459157116389,27.32342192422699857
260.562657116389,27.30692192422699795
260.933657116389,27.39503713644399585
261.408157116389,27.46953713644399632
261.511657116389,27.45303713644399572
263.845907116389,28.65390815145099865
263.919157116389,28.68715815145100112
270.917157116389,33.29902902086199377
271.020657116389,0.904445906515999984
271.49104383675,1.334832626877000101
271.96554383675,1.769332626876999982
272.06904383675,1.852832626876999891
272.91454383675,2.638332626877000197
273.01804383675,2.721832626877000105
277.40154383675,6.46263281515300035
277.77254383675,6.813632815152999435
277.87604383675,6.89713281515300023
278.24704383675,7.248132815152999315
278.72154383675,7.6826328151529992
279.19604383675,8.11713281515299909
279.29954383675,8.20063281515299988
279.67054383675,8.551632815152998975
281.37904383675,10.00999600281699738
281.48254383675,10.09349600281699816
281.85354383675,10.44449600281700082
281.95704383675,10.52799600281699805
282.32804383675,10.8789960028170007
282.80254383675,11.31349600281700058
282.90604383675,11.39699600281699782
283.75154383675,12.18249600281700035
283.85504383675,12.26599600281699761
284.22604383675,12.61699600281700025
284.70054383675,13.05149600281700012
285.229657116389,13.54060928245599976
285.64954383675,13.92049600281699988
286.12404383675,14.35499600281699976
286.59854383675,14.78949600281699965
287.07304383675,15.22399600281699952
292.00754383675,19.47859341178600082
294.74704383675,21.83202271324400093
295.22154383675,22.26652271324400078
295.69604383675,22.70102271324400071
296.17054383675,23.07552271324399832
296.80904383675,23.30966941029900132
297.28354383675,23.54416941029899835
299.36304383675,24.91418763091599675
299.46654383675,24.9776876309160015
299.94104383675,25.13218763091600027
300.98604383675,25.49311976134099912
301.72804383675,25.95511976134099532
302.84104383675,26.58811976134099797
303.31554383675,26.82261976134099502
304.05754383675,27.28461976134099832
309.743407116389,26.82937062875199522
310.023657116389,27.01525529861400077
313.647657116389,29.8676161999869975
316.48204383675,32.03015607582499045
316.736657116389,32.1647693554640027
318.281157116389,33.42926935546400095
318.384657116389,33.49276935546399142
321.637657116389,33.5739442535319908
323.881157116389,34.05956197259099827
325.208152665984,0.477786260000000015
325.718152665984,0.947786259999999988
326.222902665984,1.412536259999999981
326.697402665984,1.847036259999999863
326.800902665984,1.930536259999999775
328.077902665984,3.07224674513499972
328.552402665984,3.506746745134999607
329.026902665984,3.94124674513499949
329.130402665984,4.024746745134999405
329.975902665984,4.810246745135000145
330.079402665984,4.89374674513499917
330.469152665984,5.263496745134998965
330.924902665984,5.679246745134999925
331.399402665984,6.1137467451349998
331.502902665984,6.197246745134998825
331.873902665984,6.548246745134999685
332.822902665984,7.417246745134999455
339.305407116389,12.97892901020700047
339.694402665984,13.3279245598019997
342.615402665984,15.84806602519099877
343.050902665984,16.24356602519100075
343.154402665984,16.32706602519100152
343.525402665984,16.67806602519100062
344.474402665984,17.54706602519100038
345.587402665984,18.53490271088899981
346.061902665984,18.9694027108889997
346.536402665984,19.40390271088899957
347.010902665984,19.83840271088899946
347.114402665984,19.92190271088900025
347.959902665984,20.70740271088899925
348.063402665984,20.79090271088900003
348.434402665984,21.1419027108889991
348.908902665984,21.57640271088899901
349.383402665984,22.01090271088899885
349.857902665984,22.44540271088899877
350.034652665984,22.58215271088899803
350.345152665984,22.6526527108890007
350.759152665984,22.70665271088899563
351.574402665984,23.03606720356799533
355.919657116389,24.47409767560899487
358.902902665984,26.10850538668800157
360.204657116389,3.99127973355799968
360.940657116389,4.667279733557998945
361.415157116389,5.10177973355799883
361.889657116389,5.53627973355799871
362.838668736389,6.405291353557998925
363.313157116389,6.83977973355800014
363.416657116389,6.92327973355799916
363.787657116389,7.27427973355800003
364.262157116389,7.70877973355799991
364.736657116389,8.143279733557999785
366.154657116389,9.38718779007799848
366.629157116389,9.82168779007799836
367.103657116389,10.25618779007799826
367.578157116389,10.69068779007799814
367.681657116389,10.77418779007799892
368.052657116389,11.12518779007799801
368.527157116389,11.55968779007799791
369.001657116389,11.99418779007799778
369.476157116389,12.42868779007799767
369.950657116389,12.86318779007799757
370.054157116389,12.94668779007799835
370.899657116389,13.73218779007799733
371.374157116389,14.16668779007800078
371.477657116389,14.25018779007799801
371.848657116389,14.60118779007800066
386.085402665984,26.41691853422499735
386.210157116389,26.44167298462999572
386.788157116389,26.65967298462999925
386.891657116389,26.6231729846299955
395.822657116389,32.8163808836520018
397.531157116389,33.98830417909400115
397.902157116389,34.10390638250099455
403.15654383675,2.701229426814999875
403.52754383675,3.052229426814999855
403.63104383675,3.135729426814999757
404.47654383675,3.921229426814999625
404.58004383675,4.004729426815000427
417.19554383675,14.79518350019800003
417.67004383675,15.22968350019799993
418.242657116389,15.76229677983699766
419.09354383675,16.5331835001979996
419.19704383675,16.61668350019800038
425.90054383675,22.36576258983299672
426.12904383675,22.57426258983299751
426.60354383675,23.00876258983299741
427.07804383675,23.44326258983299727
427.18154383675,23.52676258983299805
428.02704383675,24.31226258983299705
428.13054383675,24.39576258983299787
428.50154383675,24.74676258983299695
428.97604383675,25.18126258983299682
431.03804383675,26.5432625898329987
434.23054383675,27.7364245039879974
435.42179383675,28.25982681045199727
436.72004383675,25.04253484016700057
440.274157116389,27.5376325670579972
441.903407116389,28.86345092484899755
443.834157116389,30.39420092484899515
443.937657116389,30.45770092484899992
444.041157116389,30.52120092484899757
444.412157116389,30.75220092484899925
445.050657116389,30.69070092484899687
448.096657116389,30.62903537751000002
448.200157116389,30.27253537750999602
448.303657116389,30.27603537750999852
458.882657116389,34.27988571209799305
471.833407116389,37.35751145651499865
472.381157116389,36.83019844060599705
473.377907116389,37.24738956714899967
473.968657116389,35.95833969155999892
479.957157116389,35.65202419694499255
480.060657116389,35.35552419694499792
481.501657116389,35.17236248017299245
481.708657116389,34.61491629460299162
488.499657116389,36.01000482658800182
495.953907116389,37.7803035076479999
497.304157116389,37.52091048081899755
499.280157116389,38.19164859116999352
505.894407116389,38.20880717590199525
505.967657116389,37.61855383462699352
506.583157116389,37.1651868838649902
506.954157116389,37.26788804166899625
507.325157116389,36.69253151598400095
508.602157116389,36.19952924941600242
508.705657116389,35.894375615578994
521.575907116389,37.1468094041599953
521.692157116389,36.31468922888099352
525.109157116389,36.4109930117969894
525.480157116389,36.12199301179700212
525.687157116389,35.38345013742200237
527.128157116389,34.94716648006199462
527.706157116389,33.956621774832996
529.250657116389,33.48269074819999942
529.354157116389,33.4461907481999957
529.828657116389,33.4606907481999939
530.199657116389,33.4503755049990018
531.06829383675,0.93696926958299986
532.115157116389,1.903832549221999838
532.49179383675,2.240469269582999512
533.03954383675,2.72821926958299964
533.44079383675,3.10946926958300017
533.91529383675,3.54396926958300005
534.38979383675,3.97846926958299994
534.49329383675,4.061969269582998962
535.33879383675,4.847469269582999705
548.01479383675,15.6574594998890006
548.48929383675,16.09195949988900047
548.96379383675,16.52645949988900035
549.06729383675,16.60995949988900116
549.43829383675,16.96095949988900025
549.91279383675,17.39545949988900012
550.89929383675,18.30195949988900128
551.37379383675,18.73645949988900121
551.84829383675,19.1709594998890011
553.27179383675,20.47445949988900077
553.74629383675,20.90895949988900063
555.43329383675,22.3913413753729954
555.86879383675,22.78684137537300093
558.228907116389,24.8283027809419962
562.551907116389,27.20372447940799522
565.58479383675,28.5020917184349968
567.778157116389,25.9048900519179951
572.696657116389,29.51847402166799827
573.973657116389,30.61547402166799955
590.284331575195,38.10068859281199125
591.877657116389,8.95477150137099894
591.981157116389,9.03827150137099973
592.352157116389,9.38927150137099883
592.826657116389,9.82377150137099872
604.716157116389,20.00073847590899578
605.522657116389,20.72723847590899731
605.997157116389,21.16173847590899718
606.471657116389,21.59623847590899706
606.575157116389,21.67973847590899782
606.946157116389,22.03073847590899696
607.420657116389,22.46523847590899681
607.895157116389,22.89973847590899671
608.369657116389,23.33423847590899657
608.844157116389,23.7687384759089965
608.947657116389,23.85223847590899727
609.793157116389,24.63773847590899627
609.896657116389,24.72123847590899705
610.284331575195,25.08891293471499745
610.906157116389,25.44685796336699462
612.347157116389,26.1706499083580012
613.800907116389,27.05225293623999495
615.539657116389,28.13947637714100112
615.643157116389,28.10297637714099737
616.014157116389,28.20906640708399485
616.488657116389,28.2835664070839953
618.732157116389,29.30904077460699842
619.615157116389,29.5215136850379948
620.087556629253,0.477786260000000015
621.170056629253,1.480286259999999737
621.273556629253,1.563786260000000087
621.644556629253,1.914786260000000063
622.119056629253,2.349286259999999502
622.222556629253,2.432786259999999415
622.629056629253,2.819286260000000145
623.103556629253,3.25378626000000003
629.998056629253,9.15814401220999836
630.472556629253,9.59264401220999825
630.947056629253,10.02714401220999813
631.421556629253,10.46164401220999801
631.896056629253,10.8961440122099979
632.370556629253,11.33064401220999779
632.474056629253,11.41414401220999859
632.845056629253,11.76514401220999767
633.319556629253,12.19964401220999756
633.794056629253,12.63414401220999745
634.743056629253,13.50314401221000075
634.846556629253,13.58664401220999801
635.217556629253,13.93764401221000063
635.692056629253,14.37214401221000051
636.166556629253,14.80664401221000043
636.641056629253,15.24114401221000031
637.115556629253,15.6756440122100002
637.219056629253,15.75914401220999745
637.590056629253,16.11014401221000008
638.064556629253,16.54464401221
638.539056629253,16.97914401220999983
639.013556629253,17.41364401220999976
639.488056629253,17.84814401220999962
639.962556629253,18.28264401220999952
651.159556629253,26.05186658960799652
651.263056629253,26.01536658960799987
651.470056629253,26.1223665896079992
651.841056629253,26.31336658960799462
652.315556629253,26.58786658960799787
652.419056629253,26.63136658960799952
656.267556629253,29.29133956226399942
656.742056629253,29.52583956226399655
656.845556629253,29.5893395622640013
659.356556629253,31.24396286258100002
659.460056629253,31.30746286258099775
665.412806629253,35.23900385179300077
665.960556629253,35.38675385179300277
667.669056629253,35.2279658326299908
668.040056629253,35.2017533954999918
668.411056629253,34.92827769568199855
675.062806629253,35.51176727064598977
677.586556629253,35.55982247189399445
680.401393251375,36.1045112950079952
682.073556629253,36.6632341892400005
685.477806629253,37.21964761436399252
686.918806629253,37.09791018687299395
687.880556629253,35.63145873703899717
687.984056629253,35.21120342961400227
688.087556629253,34.9947034296139917
696.841806629253,36.27621900636199815
701.134556629253,37.49401242770699112
707.658056629253,37.35050272860699737
707.761556629253,36.77293829913300255
708.132556629253,36.48398788336599795
712.248556629253,36.178321067902999
714.759556629253,36.6492238901179944
715.973907116389,2.335970159895
716.077407116389,2.419470159894999905
716.448407116389,2.770470159894999882
716.922907116389,3.204970159894999767
717.397407116389,3.63947015989499965
719.105907116389,5.08397774528399891
720.900407116389,6.738477745283999415
721.003907116389,6.821977745284000215
721.374907116389,7.1729777452839993
721.849407116389,7.6074777452839992
721.952907116389,7.69097774528399998
722.323907116389,8.04197774528399729
722.798407116389,8.476477745284000755
738.332306629253,21.75050903024799702
738.497407116389,21.89560951738399541
738.971907116389,22.33010951738399533
739.920907116389,23.19910951738399507
740.401393251375,23.63959565236999785
740.869907116389,24.06810951738399485
741.344407116389,24.50260951738399475
742.655306629253,25.63434453901499657
742.992407116389,25.95144502615099912
743.466907116389,26.38594502615099902
743.837907116389,26.67694502615099582
744.312407116389,26.911445026151
746.872223833178,0.941036259999999953
747.450223833178,1.459036259999999968
747.821223833178,1.81003625999999994
748.770223833178,2.679036260000000157
749.719223833178,3.548036259999999925
749.822723833178,3.63153625999999983
750.193723833178,3.982536259999999815
754.614723833178,7.75487659319800035
754.985723833178,8.10587659319799766
759.205223833178,11.71808548562799852
759.308723833178,11.80158548562799931
759.679723833178,12.1525854856279984
760.154223833178,12.58708548562799828
760.295223833178,12.70808548562800048
760.732223833178,13.10508548562799896
761.103223833178,13.45608548562799806
777.708223833178,27.65597032198400017
778.182723833178,28.0904703219840001
778.286223833178,28.17397032198400082
778.657223833178,28.44497032198400165
779.666723833178,28.79130274385799727
782.535973833178,30.26454882517599987
782.652223833178,30.28079882517599925
782.962723833178,30.35129882517599487
787.169473833178,33.20227617821599595
791.134223833178,34.75371617732000107
791.608723833178,34.83434527931299827
792.247223833178,35.0728452793130002
794.223223833178,34.9123275882970033
794.326723833178,34.3358275882969933
795.590973833178,34.0814960327559929
802.217973833178,34.35820826609499062
802.498223833178,34.39845826609499105
806.437473833178,35.18640276860199362
808.620473833178,35.76954007691900007
814.391723833178,35.88681215500599805
819.133473833178,37.0406664405529965
821.286223833178,36.98270905992599455
821.657223833178,36.5580629923729957
822.028223833178,36.23981765612899142
822.131723833178,35.82331765612899217
823.408723833178,34.97042504860799267
825.846473833178,35.3173472064769952
829.069223833178,35.28259814487699925
830.242723833178,35.34567382754399025
830.613723833178,35.43667382754399842
834.285473833178,35.99166360511399875
835.575223833178,35.08594613139399582
841.386973833178,35.81864785422099815
844.609723833178,35.94630780299999617
852.08654383675,1.801312172725999965
860.35754383675,8.86897094193399834
860.72504383675,9.196470941933998905
861.19954383675,9.63097094193399878
861.30304383675,9.71447094193399958
861.67404383675,10.06547094193399867
862.14854383675,10.49997094193399856
862.25204383675,10.58347094193399935
862.62304383675,10.93447094193399845
863.57204383675,11.80347094193399821
863.67554383675,11.88697094193399901
864.04654383675,12.2379709419339981
864.52104383675,12.67247094193399798
864.62454383675,12.75597094193399878
865.26304383675,13.34102404378099742
865.73754383675,13.77552404378099731
866.21204383675,14.21002404378100075
866.31554383675,14.293524043780998
866.68654383675,14.64452404378100065
867.16104383675,15.07902404378100051
867.63554383675,15.5135240437810004
868.11004383675,15.94802404378100028
868.58454383675,16.38252404378099663
868.68804383675,16.46602404378099741
869.05904383675,16.8170240437809965
870.00804383675,17.68602404378099626
870.50129383675,18.13927404378100041
870.99454383675,18.59252404378099746
871.46904383675,19.02702404378099737
871.94354383675,19.46152404378099726
872.04704383675,19.54502404378099806
872.41804383675,19.89602404378099713
879.72654383675,24.26578984209699985
880.09754383675,24.45678984209699525
881.47804383675,25.30853002026499602
881.65479383675,25.3052800202649947
883.361973833178,26.45883892979099972
885.57654383675,27.84250903881999752
886.16729383675,27.95891264605899792
887.51354383675,1.56765519953499987
888.781657116389,2.688942291211999337
889.256157116389,3.123442291212000107
889.730657116389,3.557942291212
890.205157116389,3.992442291211999877
890.346157116389,4.113442291211999437
890.679657116389,4.426942291211998877
891.154157116389,4.86144229121199875
891.257657116389,4.944942291211999555
892.577657116389,6.16494229121200019
892.681157116389,6.2484422912119992
893.052157116389,6.59944229121200008
893.526657116389,7.03394229121199996
894.001157116389,7.46844229121199985
894.475657116389,7.90294229121199973
894.987657116389,8.37494229121199748
895.091157116389,8.458442291211998285
895.462157116389,8.809442291211997375
896.040157116389,9.32744229121199805
896.411157116389,9.67844229121200068
896.921157116389,10.14844229121199955
897.395657116389,10.58294229121199945
897.870157116389,11.01744229121199931
898.819157116389,11.88644229121199907
898.922657116389,11.96994229121199987
899.768157116389,12.75544229121199885
899.871657116389,12.83894229121199966
900.242657116389,13.18994229121199875
901.088157116389,13.96484489698199732
901.562657116389,14.39934489698200075
901.666157116389,14.482844896981998
902.037157116389,14.83384489698200063
902.511657116389,15.26834489698200053
902.986157116389,15.70284489698200043
903.460657116389,16.13734489698200031
903.935157116389,16.57184489698200018
904.038657116389,16.65534489698200097
908.957157116389,20.77515435541399558
909.328157116389,21.0461543554139964
909.431657116389,21.00965435541399977
909.802657116389,21.28065435541400056
913.25804383675,23.64282566592800087
913.661657116389,23.80643894556699525
913.765157116389,23.86993894556700002
916.192657116389,25.28455996220100125
919.980657116389,27.75358652599599895
921.197157116389,28.455105534878001
922.310157116389,29.08205509863199707
922.413657116389,29.0655550986319965
923.095157116389,29.407055098632
923.198657116389,29.37055509863199625
924.743157116389,30.3990636713200003
925.053657116389,30.46956367131999582
925.959657116389,30.92488549389999962
927.935657116389,31.2954316373309992
928.039157116389,30.98819567923399617
929.480157116389,30.89005178674799607
929.583657116389,30.7135517867479989
930.222157116389,30.80683526491599607
930.363157116389,30.74783526491599857
934.264907116389,31.687885365131997
945.161657116389,35.65104840179799327
945.903657116389,35.8884954851479988
946.007157116389,35.47199548514799962
950.658157116389,37.06600809762500132
952.202657116389,36.2914073981939963
955.87154383675,13.54494530718799788
956.30704383675,13.94044530718799985
957.25604383675,14.80944530718799962
957.35954383675,14.8929453071880004
957.73054383675,15.24394530718799952
958.20504383675,15.6784453071879994
968.11854383675,24.16375325929299565
970.21954383675,25.93188702906699905
970.69404383675,26.36638702906699895
971.16854383675,26.80088702906699882
971.64304383675,27.23538702906699875
972.11754383675,27.66988702906699857
972.22104383675,27.7533870290669994
972.59204383675,28.00438702906699705
972.87229383675,27.88463702906700082
973.27354383675,28.0289567939650012
973.74804383675,28.10345679396500165
977.06154383675,29.67953231266499602
977.168657116389,25.89386191511999862
977.272157116389,25.93736191512000022
978.639907116389,27.04511191511999602
978.756157116389,27.10136191511999462
980.671657116389,28.67686191511999985
980.775157116389,28.7403619151199975
987.341657116389,33.51510608231899357
988.873407116389,34.10173231900100165
995.288088491249,0.477786260000000015
995.828338491249,0.978036259999999876
995.931838491249,1.061536260000000005
996.777338491249,1.847036259999999863
996.880838491249,1.930536259999999775
997.251838491249,2.281536260000000196
997.726338491249,2.716036260000000077
997.829838491249,2.799536259999999985
998.200838491249,3.150536259999999965
998.675338491249,3.585036259999999845
999.149838491249,4.01953625999999885
999.253338491249,4.10303625999999964
1004.050838491249,8.285821485838997765
1005.649657116389,9.69114530483100007
1006.107338491249,10.1088266796909991
1007.056338491249,10.97782667969099887
1007.530838491249,11.41232667969099873
1007.634338491249,11.49582667969099953
1008.005338491249,11.84682667969099863
1008.479838491249,12.2813266796909985
1008.954338491249,12.7158266796909984
1009.428838491249,13.15032667969099828
1009.903338491249,13.58482667969099816
1010.006838491249,13.66832667969099896
1010.401393251375,14.04288143981699828
1011.326838491249,14.88832667969099781
1011.430338491249,14.9718266796909986
1011.801338491249,15.32282667969099772
1012.275838491249,15.7573266796909976
1013.700157116389,17.00999983268399512
1013.803657116389,17.0934998326839959
1014.130838491249,17.40068120754399665
1014.605338491249,17.83518120754399657
1015.079838491249,18.26968120754399641
1015.554338491249,18.70418120754399628
1016.028838491249,19.1386812075439962
1021.749838491249,23.34040019387099805
1026.110338491249,25.87135711237599612
1026.213838491249,25.91485711237599777
1026.584838491249,26.1058571123760003
1026.688338491249,26.14935711237599485
1027.326838491249,26.54785711237600047
1029.837838491249,28.22512486627000062
1029.941338491249,28.26862486626999515
1030.110657116389,5.67093545036
1030.585157116389,5.30056605892900021
1031.163157116389,5.83856605892899868
1031.302157116389,5.957566058929000235
1031.710657116389,6.346066058928998965
1032.185157116389,6.78056605892899885
1032.288657116389,6.864066058928999655
1032.927157116389,7.48256605892899881
1033.437157116389,7.95256605892899945
1034.015157116389,8.490566058928997925
1034.593157116389,9.028566058928998165
1035.067657116389,9.46306605892899806
1035.542157116389,9.89756605892899794
1036.284157116389,10.59956605892899966
1036.758657116389,11.03406605892899956
1037.233157116389,11.46856605892899943
1038.078657116389,12.25406605892899843
1038.449657116389,12.60506605892899751
1038.553157116389,12.68856605892899831
1038.924157116389,13.03956605892899741
1039.398657116389,13.47406605892899728
1039.769657116389,13.8250660589289999
1040.145166891897,14.18057583443700048
1050.566157116389,20.64064795417100121
1052.251657116389,21.59472550194999478
1052.622657116389,21.84572550194999956
1053.097157116389,22.1002255019499997
1053.571657116389,22.33472550194999675
1054.149657116389,22.61588822322299553
1062.545657116389,28.28419197610200072
1063.020157116389,28.53869197610200087
1063.123657116389,28.5821919761019955
1063.494657116389,28.6811275548810015
1066.005657116389,29.94934397206100117
1068.874907116389,31.5808503198039999
1069.155157116389,31.62110031980400025
1069.258657116389,31.68460031980399795
1069.629657116389,31.9556003198039987
1071.850157116389,32.90458582084899305
1072.221157116389,33.01807439394099212
1072.324657116389,32.98157439394100255
1072.88904383675,2.458981130034000082
1073.26004383675,2.809981130034000062
1075.71054383675,4.94136408034399996
1076.18504383675,5.37586408034399985
1076.28854383675,5.459364080343998875
1077.13404383675,6.24486408034399961
1077.60854383675,6.6793640803439995
1081.18954383675,9.72529489074299743
1086.04754383675,13.91517728083499955
1086.52204383675,14.34967728083499941
1086.99654383675,14.78417728083499931
1087.47104383675,15.21867728083499921
1087.57454383675,15.30217728083500001
1088.42004383675,16.08767728083499541
1090.90804383675,18.26120252023800096
1096.36154383675,22.89125203498999632
1096.73254383675,23.2422520349899954
1096.83604383675,23.3257520349899962
1097.20704383675,23.67675203498999525
1097.31054383675,23.76025203498999602
1097.68154383675,24.11125203498999512
1098.15604383675,24.54575203498999502
1098.25954383675,24.62925203498999585
1098.63054383675,24.98025203498999492
1099.10504383675,25.4147520349899948
1099.57954383675,25.84925203498999467
1103.130407116389,27.546769502796998
1103.57454383675,27.59573324212200155
1103.94554383675,27.70673324212199865
1104.86429383675,27.81868734916899642
1105.36904383675,27.92657761928899862
1107.437907116389,25.21947225870799502
1108.788157116389,26.27357236647199545
1111.64104383675,28.40028494252599945
1112.961907116389,29.48114822216499662
1113.078157116389,29.49739822216499602
1113.716657116389,30.03589822216499515
1115.185157116389,31.0986090208799978
1116.997157116389,32.6306090208800014
1117.136157116389,32.70960902087999487
1120.449657116389,33.06067489964399887
1121.890657116389,33.51398104645899412
1122.887407116389,33.65619934538599965
1122.960657116389,33.39190752988099562
1123.705407116389,1.293509473292999697
1123.808907116389,1.377009473293000047
1124.185157116389,1.733259473292999781
1124.316157116389,1.844259473292999985
1124.717407116389,2.225509473293000077
1125.191907116389,2.660009473292999962
1125.666407116389,3.094509473292999845
1126.140907116389,3.529009473292999727
1126.615407116389,3.963509473292999617
1126.718907116389,4.047009473293000407
1127.089907116389,4.398009473292999502
1127.564407116389,4.832509473292999375
1128.038907116389,5.267009473292999265
1128.513407116389,5.701509473292999145
1128.987907116389,6.13600947329299903
1129.936907116389,7.00500947329299881
1130.040407116389,7.08850947329299959
1130.885907116389,7.874009473293000355
