endToEndDelay:vector NetworkWithShapingAndPolicing.H2.app[0] (#0 - Exp3RoundRobinWithPolicingAndShaping-0-20210404-00:58:48-71596),
303.25004383675,9.8380362206259981
314.23979383675,20.11971619334499901
314.34329383675,20.20321619334499977
314.60854383675,20.40846619334499928
320.650407116389,15.14207206024600077
331.517407116389,25.98907206024599495
331.620907116389,26.07257206024599572
331.724407116389,26.1560720602459965
331.931407116389,26.32307206024599807
332.241907116389,25.64020595182999775
338.48804383675,24.3623851516099989
349.136657116389,6.49191515166199903
349.240157116389,6.57541515166199983
349.343657116389,6.658915151661998835
360.112157116389,16.23790491832999543
360.526157116389,16.5719049183299986
371.627407116389,27.61315491832999657
371.882657116389,27.80840491832999807
372.193157116389,28.05890491833000047
372.503657116389,28.21583457519299985
383.344657116389,39.03683457519299775
383.448157116389,39.12033457519299852
383.652907116389,0.677919714781999968
384.036657116389,0.981669714781999931
384.347157116389,1.232169714782000097
394.635407116389,11.42041971478199965
394.805157116389,11.53016971478199787
406.060157116389,22.68516971478199897
406.163657116389,22.76866971478199976
406.784657116389,22.6998047251300007
408.567157116389,0.896151700843999863
408.877657116389,0.882659695560999985
419.275157116389,11.24015969556099743
419.585657116389,11.49065969556099981
419.896157116389,11.74115969556099863
430.992657116389,22.77765969556099883
431.406657116389,22.67008022157899907
431.717157116389,22.92058022157900145
443.085907116389,34.20933022157899462
443.593157116389,33.74451653857799707
454.858407116389,44.94976653857798945
454.931657116389,44.92301653857799677
455.224657116389,42.10470092484899837
466.325907116389,51.94595092484900065
466.955407116389,1.058500221469999663
467.265907116389,1.309000221469999828
477.993657116389,11.99675022146999833
478.342907116389,12.26600022146999786
478.653407116389,12.51650022147000025
490.735657116389,15.45083458387999891
501.876657116389,26.33183458387999555
502.404657116389,25.99162973170099627
522.435407116389,5.325896461051000205
523.159907116389,5.930396461051000015
533.100407116389,15.83089646105099741
533.721407116389,16.37189646105100131
544.870907116389,27.46139646105099522
544.974407116389,27.54489646105099602
556.964157116389,39.3746464610510002
557.469407116389,39.81253830926699767
561.450657116389,0.85179163351300002
561.864657116389,1.18579163351299987
572.637907116389,11.89904163351300066
572.741407116389,11.9825416335129979
573.021657116389,12.20279163351299795
573.435657116389,11.35234218974299831
584.378157116389,22.25484218974300165
584.481657116389,22.33834218974299535
584.585157116389,22.42184218974299613
584.895657116389,22.67234218974299852
585.206157116389,22.92284218974300096
593.562582470574,0.477786260000000015
594.244082470574,0.733275878076000028
594.451082470574,0.900275878075999843
594.761582470574,1.150775878075999786
605.323082470574,11.69227587807599982
605.426582470574,11.77577587807600063
605.737082470574,12.02627587807599945
606.047582470574,12.27677587807599828
617.324082470574,23.453275878075999
617.634582470574,23.70377587807600145
617.945082470574,23.95427587807599667
628.879582470574,34.84877587807599737
629.086582470574,35.015775878075999
629.397082470574,35.26627587807600132
629.707582470574,35.51677587807598955
633.450407116389,0.792103882635999841
633.553907116389,0.87560388263599997
633.730657116389,1.012353882635999898
634.041157116389,1.262853882636000063
634.351657116389,1.513353882635999785
644.917907116389,12.05960388263600075
645.021407116389,12.143103882635998
645.124907116389,12.2266038826359988
645.405157116389,12.44685388263599887
645.715657116389,12.69735388263599767
656.658157116389,23.5998538826359975
664.922332470574,6.0797492133870001
665.439832470574,5.01424484768299903
675.587332470574,15.0617448476829984
675.690832470574,15.14524484768299921
676.001332470574,15.39574484768299803
676.311832470574,14.83507739713
687.357832470574,21.73934652712999581
687.668332470574,19.793468174333995
687.978832470574,19.56396817433400053
699.542332470574,29.11371414045400017
699.956332470574,29.26771414045399655
702.684657116389,0.79014342423700001
703.305657116389,1.291143424236999677
712.637907116389,10.36759799474100059
712.741407116389,10.45109799474099783
713.228657116389,10.83834799474099948
713.539157116389,11.08884799474099831
724.378168736389,21.90785961474099956
724.481657116389,21.99134799474099815
724.688657116389,22.1583479947409997
724.999157116389,22.40884799474099501
736.150657116389,33.4803479947409953
736.254157116389,33.56384799474099612
736.357657116389,32.46141367221399305
736.668157116389,32.7119136722139955
736.978657116389,32.96241367221399782
741.367832470574,6.686502707927999705
741.527082470574,6.805752707927998885
751.881582470574,17.06025270792800078
752.606082470574,17.68475270792799843
763.500332470574,28.55900270792799475
763.755582470574,28.7742527079279994
775.145407116389,0.751337969920999878
786.668657116389,9.6998877715139997
786.979157116389,9.9503877715139985
798.222907116389,21.15413777151400147
798.335657116389,21.18688777151400152
798.646157116389,21.43738777151399681
799.79626813,0.762271618513999934
799.89976813,0.845771618513999841
800.10676813,1.012771618513999878
811.26376813,12.02977161851399753
811.36726813,12.1132716185139983
811.47076813,12.19677161851399912
811.67776813,12.3637716185140007
811.98826813,12.61427161851399953
823.03626813,23.6022716185139955
823.13976813,23.68577161851399627
823.55376813,24.01977161851399945
823.96776813,24.35377161851399552
834.80876813,35.17477161851400062
834.91226813,35.25827161851400132
835.01576813,35.34177161851400212
835.22276813,35.50877161851398952
835.53326813,35.7592716185139919
846.63451813,46.5852404282159965
847.20226813,46.8329904282159928
847.51276813,47.0034904282159969
858.67451813,58.0112726728110031
859.24776813,44.48641997339998945
870.41676813,51.7658219089979922
870.67226813,48.94897365635499375
870.98276813,48.51586172236399345
882.14451813,58.67666767282599925
882.61426813,54.0673319327559907
886.855407116389,0.482692291211999967
887.062407116389,0.649692291212000003
887.372907116389,0.900192291211999947
887.786907116389,1.23419229121200002
898.620657116389,12.04794229121199927
898.724157116389,12.13144229121200007
899.004407116389,12.35169229121200012
899.314907116389,12.60219229121199897
910.360907116389,23.58819229121199602
910.501907116389,23.70919229121199827
910.671407116389,23.83869229121199842
910.981907116389,24.08919229121200082
917.538040626788,0.477786260000000015
917.641540626788,0.561286259999999923
918.262540626788,1.062286260000000033
918.901040626788,0.888326767901999931
919.004540626788,0.97182676790199984
929.493657116389,11.42094325750299785
929.687040626788,11.5543267679019976
929.997540626788,11.50116492487200045
941.563040626788,22.90666492487199678
941.873540626788,23.1571649248719992
952.816040626788,33.85041769020799037
952.919540626788,33.35551637436400077
953.126540626788,33.52251637436400232
953.437040626788,33.77301637436399052
953.747540626788,34.0235163743639929
961.39479383675,1.16819301358800009
961.57554383675,0.784669958666999841
961.88604383675,1.035169958666999786
972.45229383675,11.58141995866699853
972.83604383675,11.7777783979769985
973.14654383675,12.02827839797699732
984.23979383675,23.06152839797699972
984.34329383675,22.4016300371819951
984.91904383675,21.27981458988399757
995.99304383675,32.29381458988399332
996.09654383675,32.37731458988399412
996.20004383675,32.46081458988399492
996.51054383675,31.58102337723899905
996.92454383675,29.8750455482319949
1008.38454383675,33.5566313831830029
1012.003040626788,35.77265079412399002
1012.313540626788,36.02315079412399245
1012.624040626788,36.27365079412399477
1021.378290626788,0.905315272870999883
1021.451540626788,0.938565272870999886
1021.84304383675,1.250068482832999977
1022.15354383675,1.500568482832999701
1032.45229383675,11.77931848283299837
1032.93954383675,12.16656848283300001
1033.25004383675,12.41706848283299883
1044.18729383675,23.31431848283299492
1044.39154383675,23.47856848283299765
1044.70204383675,23.729068482833
1045.01254383675,23.18880092448399912
1055.179540626788,19.12322748245999541
1055.490040626788,19.37372748245999781
1057.991312149152,0.811786259999999867
1058.301812149152,1.062286260000000033
1069.72979383675,12.37026794759799837
1070.243812149152,12.7642862599999986
1081.082812149152,23.58328626000000115
1081.186312149152,23.6667862599999949
1081.393312149152,23.0658531209389962
1081.703812149152,23.29927254836400147
1082.014312149152,23.5497725483639967
1092.855312149152,34.37077254836400175
1092.958812149152,34.45427254836400255
1093.062312149152,34.5377725483640033
1093.683312149152,35.0387725483639939
1104.948562149152,46.2240225483639902
1105.143312149152,46.2987725483639989
1116.719062149152,56.02408425804298965
1117.017312149152,52.32080314094000055
1117.327812149152,50.6330670500850031
1128.166812149152,59.57988637105599115
1128.270312149152,57.42113239274600265
1128.373812149152,53.50845108096000025
1128.580812149152,51.95520566157099985
1133.490407116389,0.673270519271999875
1133.593907116389,0.756770519272000005
1133.874157116389,0.977020519271999839
1134.184657116389,1.227520519271999782
1144.957907116389,11.94077051927200012
1145.061407116389,12.02427051927199736
1145.164907116389,12.10777051927199816
1145.445157116389,12.32802051927199821
1145.755657116389,12.5785205192720006
1157.102907116389,23.8457705192720012
1158.502157116389,0.688617477625999893
1158.605657116389,0.772117477626000022
1158.709157116389,0.855617477625999929
1158.916157116389,1.022617477625999968
1169.969657116389,11.95611747762599813
1170.073157116389,12.03961747762599893
1170.590657116389,12.45711747762599937
1170.901157116389,12.7076174776259982
1181.740157116389,23.5266174776259972
1181.843657116389,23.610117477625998
1182.050657116389,23.77711747762599962
1182.361157116389,24.02761747762599487
1193.565907116389,35.15236747762600077
1193.639157116389,35.20561747762599212
1193.926657116389,35.43311747762599837
1194.237157116389,34.90693756324900205
1205.605907116389,46.1463890635499891
1205.679157116389,45.56274117983599562
1205.904157116389,43.64321184775999982
1217.108907116389,53.32080129342399725
1217.571157116389,44.22353110638199765
1217.985157116389,42.223076419235994
1229.171157116389,49.39081537943199845
1229.495657116389,44.25961717576200255
1230.527157116389,38.08016071494100157
1230.734157116389,31.34474997749899915
