endToEndDelay:vector NetworkWithShapingAndPolicing.H2.app[0] (#0 - Exp1DropTailWithoutPolicingAndShaping-0-20210404-00:57:15-71490),
114.292849762304,46.07143193632398927
114.663849762304,46.40243193632399235
115.034849762304,46.7534319363239914
117.813349762304,49.2033452523359924
117.886599762304,49.1365952523359935
118.822849762304,49.8528452523359958
119.728849762304,50.5588452523359988
128.369349762304,55.5004015212900013
130.612849762304,55.9962935985419958
130.686099762304,55.7695435985420003
130.789599762304,55.73304359854199655
132.298349762304,56.11591248231400175
132.936849762304,55.79202179695499795
135.982849762304,57.13388848267899775
138.226349762304,57.370043911805993
138.597349762304,57.22104391180599215
139.770849762304,57.5876817509999908
140.409349762304,57.7768027037139971
140.482599762304,57.8300527037140026
142.793849762304,58.57709831454799565
142.867099762304,58.25034831454799165
143.535849762304,58.36150634204099655
146.145849762304,58.5047457136129904
151.904349762304,30.85879856955099842
152.275349762304,31.16979856955099832
163.797849762304,41.05377446126399815
166.041349762304,43.10169512586999455
166.679849762304,43.70019512586999592
167.689349762304,44.6496951258699964
168.862849762304,45.74319512587000232
174.888849762304,50.8614705812610024
175.259849762304,51.1924705812609913
175.630849762304,51.5434705812609903
176.269349762304,51.76197058126099625
187.132849762304,57.23002647039999125
187.206099762304,54.01528595347699
188.944849762304,55.39403595347700075
189.850849762304,55.95100215628200125
190.756849762304,56.69700215628199645
194.375349762304,42.3216564927849957
194.746349762304,42.65265649278499877
195.919849762304,43.72615649278499445
196.290849762304,44.0371564927850015
196.467599762304,44.17390649278499362
200.881349762304,48.1082129125809955
201.252349762304,48.45921291258099455
201.325599762304,48.51246291258100005
204.439349762304,50.9350048887619946
209.892849762304,54.28283599014999065
211.333849762304,54.3921527153739957
211.742349762304,54.1406527153740027
215.323349762304,29.93821240341900125
218.369349762304,32.69000268551499732
220.612849762304,34.8135026855149902
220.686099762304,34.86675268551499575
221.354849762304,35.4755026855149963
224.438349762304,38.23898252299899507
226.949349762304,40.58998252299899415
227.320349762304,40.90098252299900127
228.226349762304,41.74698252299899065
228.864849762304,42.12548252299899317
237.505349762304,47.2878892156159905
246.085349762304,55.59486459506699395
247.526349762304,56.67586459506699705
247.897349762304,56.8268645950669932
248.268349762304,57.02181668809599535
252.689349762304,57.7800774479560031
256.537849762304,59.3344317730399948
257.443849762304,59.3463304058659983
260.764599762304,59.14872114928900235
260.868099762304,58.8522211492889934
262.874349762304,58.21843529953500225
271.575349762304,60.2725308249439988
271.648599762304,60.12578082494400155
277.610599762304,61.3978525487359971
277.683849762304,60.67110254873600155
280.715849762304,59.3876537323070008
282.424349762304,59.2870487613039924
282.497599762304,58.96029876130400255
288.367849762304,59.51412597316799215
288.766349762304,59.5926259731679975
289.137349762304,59.49337696853800105
292.095349762304,59.5515517870189936
295.168849762304,58.7550365573190019
298.958849762304,58.9423401151640005
299.032099762304,58.6537633065429985
305.129849762304,59.79917202403200315
305.500849762304,59.05625105601399105
305.574099762304,58.8495010560139915
305.677599762304,58.4130010560139963
312.059349762304,58.57077471520899765
315.410349762304,58.60712510653999605
319.863349762304,60.0065808233139959
319.936599762304,59.67808665525699015
322.081849762304,59.7487572484039899
322.155099762304,59.3020072484039955
325.268849762304,59.017489055198993
328.071349762304,59.29584152977498925
329.07151813,59.08624454289500225
330.834349762304,59.0853019283709953
333.345349762304,58.67649355646999235
333.418599762304,58.3497435564700024
343.947349762304,59.51546200137899205
344.585849762304,58.9700220414240019
344.659099762304,58.8032720414239944
345.060349762304,58.78362406521499375
348.169849762304,59.1754835173189944
348.576349762304,23.25069384145499632
349.022849762304,23.63719384145500147
349.393849762304,23.96819384145499745
363.464849762304,36.65751312151100177
365.649349762304,38.61684980720899305
366.555349762304,39.46284980720899662
367.461349762304,40.3288498072089963
367.832349762304,40.63984980720900342
368.470849762304,41.23834980720899062
368.841849762304,41.58934980720898967
369.747849762304,42.43534980720899327
370.386349762304,43.01384980720899862
371.774099762304,44.30159980720900117
372.710349762304,45.19784980720899607
373.348849762304,45.43634980720899805
373.719849762304,45.34151429988798992
374.358349762304,45.42885446495699842
374.729349762304,45.39986773053699645
377.507849762304,46.7615892936129994
377.581099762304,46.57483929361299585
378.517349762304,47.01179032152400315
385.694849762304,51.8926077855279997
385.768099762304,51.8258577855280008
387.506849762304,52.9640375183369938
387.580099762304,52.97728751833699315
387.683599762304,53.0207875183370019
393.472349762304,56.6467337925259924
393.545599762304,56.43998379252599285
394.214349762304,24.09200296596999625
394.956349762304,24.7940029659700015
396.129849762304,25.8675029659699972
397.035849762304,26.71350296597000082
398.209349762304,27.78700296596999652
403.432849762304,32.32203546534100262
404.606349762304,33.37553546534100225
404.783099762304,33.5122854653409944
405.986849762304,34.6160354653409995
406.357849762304,34.92703546534099232
407.263849762304,35.77303546534099595
407.634849762304,36.104035465340999
408.005849762304,36.4150354653409918
409.714349762304,37.98353546534099217
410.085349762304,38.29453546534099912
410.731099762304,38.92028546534099562
411.667349762304,39.77653546534099842
412.038349762304,40.0875354653409913
417.491849762304,44.84775867218299062
417.862849762304,45.17875867218299375
419.942349762304,46.00991862562199217
420.015599762304,45.94316862562199317
420.119099762304,45.72666862562199677
420.222599762304,45.65016862562200102
420.326099762304,45.5136686256220029
420.429599762304,45.37716862562199065
420.868349762304,45.57591862562199462
421.239349762304,45.5269186256220022
421.877849762304,45.58541862562199737
422.248849762304,45.5364186256219908
425.294849762304,47.1596141798659969
431.652081575195,41.32460249870199202
433.093081575195,42.44560249870200132
435.099599762304,44.0512730428850004
438.622849762304,47.09671041628499195
441.313349762304,49.5472104162849971
447.889849762304,54.15002788745199755
450.133349762304,55.08209289217599265
452.556349762304,55.57836907743799755
460.220099762304,57.83973942575200035
461.947349762304,58.33256851538699515
462.585849762304,58.1710685153869915
463.491849762304,58.51209883956398955
466.805349762304,59.1143443467589973
469.600349762304,58.96284076572099735
469.673599762304,58.09609076572100125
471.984849762304,58.064893570763999
475.978349762304,58.2307280234250013
476.884349762304,57.35456763385700155
483.968849762304,25.20642545671199735
484.339849762304,25.5374254567120004
484.413099762304,25.59067545671199882
484.814349762304,25.95192545671199712
485.185349762304,26.3029254567119962
485.556349762304,26.61392545671199617
486.194849762304,27.21242545671199757
486.906849762304,27.86442545671199855
487.277849762304,28.1954254567120016
487.648849762304,28.5064254567120015
488.019849762304,28.83742545671199752
488.925849762304,29.66342545671199805
489.564349762304,30.22646599164499992
493.324349762304,33.52110312673399045
493.695349762304,33.83210312673399742
494.437349762304,34.51410312673399962
494.510599762304,34.5673531267339909
495.179349762304,35.21610312673399777
503.077849762304,42.02934123708499202
503.716349762304,42.60784123708499727
504.889849762304,43.72134123708499925
508.738349762304,47.1361484671909918
509.911849762304,48.2296484671909978
509.985099762304,48.28289846719100335
510.386349762304,48.54414846719099315
510.497099762304,48.594898467191001
510.898349762304,48.81614846719099865
520.445849762304,55.3047632535739948
522.726849762304,56.48994286738499655
525.505349762304,57.51624648054199415
525.876349762304,57.48724648054199765
527.852349762304,58.18608068758399535
528.758349762304,58.2257241618989949
528.831599762304,58.01897416189899535
529.232849762304,57.28835636639300315
530.138849762304,57.36756826149399985
533.222349762304,57.73752722979499165
534.930849762304,58.31782237761599655
536.104349762304,58.13045509421799275
540.239099762304,29.39184055453699777
540.628849762304,29.72159055453699482
542.708349762304,31.54570232533699667
544.252849762304,32.93020232533699232
546.228849762304,34.63487690770300262
546.599849762304,34.9458769077029955
547.609349762304,35.85537690770298965
548.782849762304,36.92887690770299955
552.340849762304,40.20687690770299112
554.362349762304,41.98807563955099892
554.539099762304,42.12482563955099102
559.694849762304,45.58841777238899317
559.768099762304,45.4216677723889999
561.482349762304,46.56241255528199455
562.388349762304,46.90962745977400035
562.461599762304,46.84287745977400145
566.476849762304,49.42733910696600205
566.550099762304,49.2605891069659945
566.653599762304,49.32408910696599925
566.757099762304,49.22758910696599325
567.796849762304,49.6140010073339964
568.167849762304,49.88500100733399715
568.538849762304,50.0160010073339973
569.282349762304,50.13950100733399015
569.653349762304,50.29050100733400065
571.131849762304,50.1997201107679983
571.205099762304,49.77608618887599315
572.549349762304,50.1863231424179899
572.920349762304,50.01732314241799295
576.899349762304,50.83661120911399655
580.720349762304,52.57469206784499225
583.568349762304,53.7770251951369997
583.711099762304,53.21977519513698925
587.391849762304,54.97451542544300175
588.767599762304,55.2469954268569975
591.381849762304,56.2539704755670013
594.550849762304,56.9629716717900008
597.440349762304,57.98174549665900175
606.378349762304,59.5236642394170016
610.296349762304,60.20171665666899205
616.433349762304,27.17023342052199545
616.839849762304,27.53673342052199745
617.246349762304,27.92323342052199552
617.617349762304,28.23423342052199545
617.988349762304,28.58523342052199455
618.626849762304,29.16373342052199982
618.997849762304,29.49473342052199582
619.636349762304,30.0732334205220012
619.709599762304,30.12648342052199967
620.110849762304,30.48773342052199795
620.786849762304,31.10373342052199757
621.157849762304,31.4547334205219967
621.796349762304,32.03323342052199495
623.340849762304,33.28720633095299765
624.617849762304,34.46420633095299007
625.791349762304,35.53770633095299992
626.429849762304,36.13620633095300132
626.800849762304,36.4672063309529902
627.706849762304,37.2932063309529978
628.077849762304,37.64420633095299687
628.448849762304,37.9752063309529999
628.819849762304,38.2862063309529928
629.190849762304,38.61720633095299587
629.829349762304,39.19570633095300125
630.219099762304,39.52545633095299125
631.143849762304,40.2902063309529977
642.355849762304,48.70504316980598935
642.429099762304,48.5382931698059961
642.830349762304,48.6795431698059955
642.903599762304,48.35639151949899865
651.960349762304,54.767990659348001
652.033599762304,54.78124065934800035
652.137099762304,54.844740659347991
652.240599762304,54.8082406593480014
652.344099762304,54.8717406593479919
652.447599762304,54.91524065934800075
652.551099762304,54.8787406593479969
652.654599762304,54.94224065934800165
652.758099762304,54.98574065934799625
652.861599762304,54.84924065934799825
652.965099762304,54.7727406593480024
653.068599762304,54.8162406593479969
655.609849762304,54.99592540522100115
661.100849762304,55.149116898415002
667.990849762304,27.35539927046599465
668.064099762304,27.36864927046600105
678.753849762304,36.72711560494499832
679.659849762304,37.55311560494499177
695.130349762304,50.97346780593699105
695.501349762304,51.2844678059369981
696.407349762304,52.13046780593700175
696.584099762304,52.20721780593699155
698.590349762304,53.0000273222909895
700.871349762304,49.0889877362670004
706.695849762304,53.9829965626649935
709.383599762304,56.13074656266499555
710.319849762304,27.7440519969809997
713.670849762304,30.8350519969810007
714.041849762304,31.14605199698100065
715.215349762304,32.21955199698099637
717.458849762304,34.26305199698099087
717.829849762304,34.57405199698099792
718.200849762304,34.92505199698099705
718.571849762304,35.23605199698098987
719.745349762304,36.32955199698099577
720.651349762304,37.17555199698099942
720.762099762304,37.2663019969809993
721.163349762304,37.62755199698099755
721.340099762304,37.76430199698098975
722.276349762304,38.62055199698099255
723.820849762304,40.02505199698099132
725.197099762304,41.2813019969809999
725.550349762304,41.57455199698100032
728.164849762304,43.53847977967399165
729.709349762304,44.36647107639899427
729.782599762304,44.37972107639899365
744.047849762304,54.3128354956100024
745.756349762304,29.1945521632990007
746.130849762304,29.52905216329899915
746.501849762304,29.86005216329899515
746.872849762304,30.1910521632989982
746.946099762304,30.2443021632989967
748.417349762304,31.63555216329899612
749.055849762304,32.21405216329900145
749.129099762304,32.2673021632989928
750.675849762304,33.65488767206599607
751.046849762304,34.00588767206599512
751.417849762304,34.3168876720660022
751.788849762304,34.66788767206600127
753.497349762304,36.29638767206598955
753.905849762304,36.64488767206599092
754.544349762304,37.24338767206599227
755.182849762304,37.82188767206599765
755.656599762304,38.2356376720659908
756.057849762304,38.5968876720660033
759.638849762304,41.14583239615799912
768.191349762304,46.0206933307649988
768.264599762304,45.8539433307649913
770.985349762304,47.7908676350510005
773.168349762304,48.90047855101299475
775.552849762304,50.54667015233599145
775.626099762304,50.51992015233599865
777.899849762304,52.18802056711599825
777.973099762304,52.0212705671159908
778.553849762304,52.4200951015239978
778.924849762304,52.59109510152399005
778.998099762304,52.6243451015239996
780.476599762304,49.38274822793400155
782.051349762304,50.5374982279339944
782.957349762304,51.1990819487409963
786.717849762304,54.02235179409299785
794.954849762304,56.90655947718299475
795.593349762304,56.93735874156300255
797.034349762304,56.775016553900002
797.789849762304,56.44000451371199715
797.863099762304,55.793254513712
799.601849762304,55.39108589306898955
799.972849762304,55.12347258371200075
800.916349762304,55.3008473688630031
800.989599762304,55.0584121891260023
801.093099762304,54.9019121891259941
802.399599762304,54.87246141475399925
805.511349762304,55.27909625110999045
806.149849762304,55.37442867298399535
815.150349762304,56.31030750349700025
815.521349762304,55.73045351742300085
815.594599762304,55.40628588892099045
818.322349762304,55.23387084940600275
820.603349762304,55.92002787854899255
824.949099762304,56.5670620699239917
825.052599762304,56.51056206992399195
828.267849762304,57.0967786977279983
835.270849762304,58.10208041742899335
835.344099762304,57.59533041742899655
835.447599762304,57.30268808413200055
836.982349762304,57.610287571198995
839.796349762304,34.26802378334699015
840.434849762304,24.32793051644299697
841.110849762304,24.9839305164429958
841.481849762304,25.29493051644299572
844.406849762304,27.82149659033699847
845.045349762304,28.39999659033699672
845.416349762304,28.73099659033699985
845.787349762304,29.0419965903369997
846.365349762304,29.5599965903370004
846.438599762304,29.6132465903369989
847.945349762304,30.9130244007549989
848.122099762304,31.04977440075499815
848.523349762304,31.43102440075499962
848.894349762304,31.76202440075499557
849.800349762304,32.58802440075500315
852.348849762304,34.7880493358670007
853.522349762304,35.88154933586699245
854.695849762304,36.95504933586700232
855.334349762304,37.53354933586699342
856.240349762304,38.35954933586700107
856.878849762304,38.95804933586700242
857.055599762304,39.09479933586699462
860.747349762304,42.29640354130199842
860.820599762304,42.20965354130200332
861.221849762304,42.31090354130199657
863.843849762304,44.04691387317899382
863.917099762304,44.06016387317899317
864.585849762304,44.48891387317900112
864.659099762304,44.52216387317899642
867.735349762304,46.38966899850500145
868.908849762304,47.14555528865899675
868.982099762304,47.15880528865899615
869.085599762304,47.22230528865900095
869.486849762304,47.44355528865899865
869.560099762304,47.37680528865899975
869.961349762304,47.5144433546680032
870.034599762304,47.44769335466799005
870.435849762304,47.58894335466798935
870.546599762304,47.559693354667999
870.947849762304,47.7809433546679967
871.021099762304,47.79419335466799605
871.441849762304,48.03399930512999535
871.515099762304,47.86724930513000205
871.618599762304,47.91074930512999665
873.892349762304,49.3564370710490008
874.263349762304,49.6074370710489914
879.744349762304,52.05455784158100105
880.410349762304,51.84341356505998965
881.720349762304,21.59330261493899875
881.793599762304,21.6465526149389972
885.404849762304,25.03780261493899662
885.775849762304,25.34880261493899657
886.414349762304,25.94730261493899792
887.320349762304,26.79330261493900157
899.006849762304,37.09702086394099742
900.447849762304,38.4380208639409914
900.856349762304,38.78652086394099267
902.564849762304,40.3550208639409929
923.652849762304,56.32995712552700215
929.106349762304,59.9409236227599959
929.477349762304,59.93192362275999565
934.433349762304,59.68571452195699555
938.014349762304,62.4909284444849928
938.087599762304,61.96417844448500005
939.023849762304,61.2875649951940031
943.549849762304,29.14058358646200007
943.920849762304,29.45158358646200002
944.291849762304,29.78258358646199595
946.267849762304,31.61858358646200157
948.614849762304,33.70956754211299242
950.895849762304,35.83056754211300175
952.707849762304,37.45302010795099065
953.346349762304,38.011520107951
958.799849762304,42.86860004410900145
959.170849762304,43.17960004410899425
963.695349762304,47.3150953955159961
964.333849762304,47.7135953955159946
964.972349762304,47.93209539551600055
967.319349762304,49.2066359034179895
968.492849762304,49.796474060387993
972.489849762304,51.9858255098800014
972.563099762304,51.7390755098799955
972.666599762304,51.6625755098799997
973.335349762304,51.9829444896929969
973.408599762304,51.81619448969298935
973.512099762304,51.6596944896929953
976.798349762304,52.3419280225210029
977.436849762304,35.13025123274199742
977.807849762304,35.48125123274199657
978.178849762304,35.81225123274199955
978.549849762304,36.14325123274200267
993.544349762304,49.2366929546209915
993.915349762304,49.58769295462099065
994.286349762304,49.91869295462099365
994.708599762304,50.28094295462099675
995.127599762304,50.6599429546210016
995.748349762304,51.2206929546210004
995.821599762304,51.11394295462099515
995.925099762304,50.95744295462100105
996.028599762304,50.9209429546209973
996.697349762304,51.19276271951899535
1001.653349762304,54.29133823821899775
1003.629349762304,55.60705623118499805
1008.280349762304,58.01079572588299955
1012.701349762304,57.92967496491600315
1021.402349762304,61.19574893914199235
1022.843349762304,61.70508432353099665
1024.284349762304,39.76955327992399687
1024.655349762304,40.08055327992398975
1027.433849762304,42.639053279923999
1027.804849762304,42.95005327992399187
1028.175849762304,43.30105327992399095
1028.546849762304,43.63205327992399405
1028.917849762304,43.943053279924001
1030.091349762304,45.01655327992399675
1030.462349762304,45.32755327992398952
1030.840599762304,45.68580327992400192
1033.114349762304,47.6429154352549913
1034.287849762304,48.18583638464399125
1036.902349762304,48.80019859119099105
1037.079099762304,48.576948591190998
1037.480349762304,48.4381985911909963
1040.277599762304,49.76769966589299065
1040.332099762304,49.7221996658930008
1042.375849762304,48.24361867653999515
1043.549349762304,49.2190475310549969
1043.920349762304,49.47004753105500165
1045.896349762304,51.02604753105499905
1049.011849762304,48.5928683834309963
1049.753849762304,49.1748683834309899
1056.226849762304,54.6141361373249906
1056.315599762304,54.5628861373249945
1058.665349762304,55.19808917818500035
1062.311349762304,56.10466021772299415
1064.761849762304,57.54675858530099195
1073.085849762304,58.5490967556259958
1076.694349762304,59.1115735243309926
1080.304849762304,59.6918744083869936
1082.050849762304,60.18710685003799175
1085.102099762304,59.2575087048439995
1086.008099762304,59.0706457050179948
1086.646599762304,58.90342704044699905
1089.096849762304,59.2913406000860019
1091.110349762304,58.89034927355699225
1097.752849762304,60.13879296571899125
1098.926349762304,59.82326703985599155
1102.331349762304,59.1870338285010004
1108.357849762304,57.37925198054499265
1108.996349762304,57.29775198054500125
1109.069599762304,57.0408878628009998
1115.167349762304,58.38782387315200115
1116.608349762304,57.94381016151599765
1117.246849762304,57.11187187119499205
1118.687849762304,56.9534692004399969
1120.505599762304,56.43643352500500025
1121.709349762304,56.5508888795230005
1133.105349762304,59.4550579605439961
1136.244849762304,59.5992432747229939
1137.150849762304,59.3721553505479986
1141.883349762304,59.66491490462298925
1143.324349762304,59.25780166679498935
1147.274349762304,59.6653675455589931
1148.215849762304,59.59917369237399475
1150.635849762304,58.58837128511500205
1152.611849762304,57.90104437808000155
1152.982849762304,57.7655716442340006
1161.852349762304,26.62421592813500115
1162.490849762304,27.2027159281349994
1162.861849762304,27.53371592813499535
1163.232849762304,27.88471592813500155
1163.677099762304,28.26896592813499595
1165.398349762304,29.77021592813499482
1170.275099762304,34.0186622602140004
1170.932349762304,34.65591226021399495
1172.373349762304,35.9769122602139929
1172.446599762304,35.9901622602139922
1172.847849762304,36.37141226021400077
1173.218849762304,36.70241226021398957
1174.927349762304,38.27091226021398982
1175.906599762304,39.10464252399400192
1176.411349762304,39.549392523994001
1176.782349762304,39.86039252399399382
1179.963349762304,42.62801890129799162
1180.639349762304,43.2440189012979913
1182.615349762304,44.59206869016699657
1182.986349762304,44.72981031022300145
1183.357349762304,44.86081031022300165
1192.648349762304,50.5018012016289928
1192.721599762304,50.51505120162899205
1192.825099762304,50.5585512016290008
1192.928599762304,50.54205120162899315
1193.032099762304,50.5855512016290019
1193.135599762304,50.6490512016289924
1195.704349762304,52.36456230387899765
1196.075349762304,52.6355623038789984
1196.148599762304,52.56881230387899945
1199.252349762304,54.56841484098899265
1199.325599762304,54.58166484098899195
1199.726849762304,54.8029148409889897
1201.205349762304,55.47176736923999815
1204.278849762304,56.45121998396399455
1206.254849762304,56.4725851079159893
1206.328099762304,56.2658351079159898
1206.729349762304,56.2670851079160028
1209.802849762304,56.6263932032619974
1212.618849762304,56.4693883277799952
1212.692099762304,56.30263832778000195
1214.458349762304,56.0448101235409977
1217.504349762304,57.44793382575099345
1219.507849762304,57.6012441414159893
1220.413849762304,57.4329044936749963
1221.892349762304,57.06443326521899425
1232.115099762304,59.04747375229699435
1235.503849762304,36.01444262341399837
1235.874849762304,36.24544262341399287
1235.948099762304,36.19869262341399
